nid,source,id,vis,data_binding
1,datavizproject,Skærmbillede-2016-02-02-kl.-16.06.19.png,number,semantics (combined with color) to category
2,datavizproject,Skærmbillede-2016-02-02-kl.-16.11.19.png,number,semantics (combined with color) to category
3,datavizproject,Skærmbillede-2016-02-02-kl.-16.20.27.png,number,semantics (combined with color) to category
4,datavizproject,Skærmbillede-2016-02-02-kl.-16.34.00.png,number,semantics (combined with color) to category
5,datavizproject,Skærmbillede-2016-02-02-kl.-16.35.03.png,number,semantics (combined with color) to category
6,datavizproject,Skærmbillede-2016-02-02-kl.-16.36.08.png,number,semantics (combined with color) to category
7,datavizproject,Skærmbillede-2016-02-03-kl.-13.24.54.png,number,semantics (combined with color) to category
8,datavizproject,Skærmbillede-2016-02-04-kl.-10.39.19.png,number,semantics (combined with color) to category
9,datavizproject,Skærmbillede-2016-02-04-kl.-11.35.51.png,number,semantics (combined with color) to category
10,datavizproject,5083416128_fece575c4c_o-scaled.jpg,bar chart,height to quantity
11,datavizproject,Screen-Shot-2016-05-19-at-16.34.04.png,bar chart,height to quantity
12,datavizproject,Screen-Shot-2016-05-19-at-16.42.29.png,bar chart,height to quantity
13,datavizproject,Skærmbillede-2016-02-10-kl.-11.15.15.png,bar chart,height to quantity
14,datavizproject,Skærmbillede-2017-09-04-kl.-15.07.39.png,bar chart,height to quantity
15,datavizproject,Skærmbillede-2017-10-06-kl.-12.40.01.png,bar chart,height to quantity
16,datavizproject,fc85c722282311.56045d0ab6940.jpg,block chart,height filled with color to proportion
17,datavizproject,page-1.jpg,block chart,height filled with color to proportion
18,datavizproject,Skærmbillede-2017-02-23-kl.-14.33.47.png,block chart,height filled with color to proportion
19,datavizproject,Skærmbillede-2017-02-23-kl.-16.25.37.png,block chart,height filled with color to proportion
20,datavizproject,Skærmbillede-2017-02-23-kl.-16.36.42.png,block chart,height filled with color to proportion
21,datavizproject,Skærmbillede-2017-02-23-kl.-16.38.30.png,block chart,height filled with color to proportion
22,datavizproject,Skærmbillede-2017-09-04-kl.-15.53.21.png,bar chart,height filled with color to proportion
23,datavizproject,Skærmbillede-2017-09-04-kl.-16.14.24.png,bar chart,height filled with color to proportion
24,datavizproject,5_aotw_1-300x300.jpg,block chart,height filled with color to proportion
25,datavizproject,9635744385_7e992fec0f_b.jpg,block chart,height filled with color to proportion
26,datavizproject,open-uri20140702-32143-he9e6d.jpeg,block chart,height filled with color to proportion
27,datavizproject,Screen-Shot-2015-06-16-at-10.21.30-AM.png,block chart,height filled with color to proportion
28,datavizproject,Screen-Shot-2015-11-02-at-17.14.32.png,block chart,height filled with color to proportion
29,datavizproject,Skærmbillede-2016-01-21-kl.-16.09.24.png,block chart,height filled with color to proportion
30,datavizproject,Skærmbillede-2016-01-23-kl.-17.42.34.png,block chart,height filled with color to proportion
31,datavizproject,Skærmbillede-2016-01-24-kl.-21.46.03.png,block chart,height filled with color to proportion
32,datavizproject,Skærmbillede-2017-09-04-kl.-15.15.20.png,block chart,height filled with color to proportion
33,datavizproject,Yes-Penis-Size-Does-Matter.jpg,block chart,height filled with color to proportion
34,datavizproject,Skærmbillede-2016-01-22-kl.-15.44.09-300x300.png,block chart,unit filled with color to proportion
35,datavizproject,Skærmbillede-2016-01-24-kl.-21.49.21-300x300.png,block chart,unit filled with color to proportion
36,datavizproject,Skærmbillede-2016-02-02-kl.-16.08.09-300x300.png,area,area to quantity
37,datavizproject,Skærmbillede-2016-02-02-kl.-16.32.06.png,area,area to quantity
38,datavizproject,Skærmbillede-2016-02-02-kl.-16.33.10.png,area,area to quantity
39,datavizproject,Skærmbillede-2016-02-10-kl.-11.17.34.png,area,area to quantity
40,datavizproject,Skærmbillede-2017-09-04-kl.-15.14.02.png,area,area to quantity
41,Anthropographics,an-incalculable-loss.png,block chart,unit to quantity
42,Anthropographics,australia-as-100.png,block chart,unit to quantity
43,Anthropographics,billionaire-index.png,number,semantics (combined with color) to category
44,Anthropographics,celebrity-height.png,bar chart,height to quantity
45,Anthropographics,covid19-italy-reuters.png,tree and graph,unit to quantity
46,Anthropographics,covid19-korea-reuters.png,block chart,unit to quantity
47,Anthropographics,criancas-adotadas.png,bar chart,height to quantity
48,Anthropographics,deaths-at-the-borders.png,block chart,unit filled with color to proportion
49,Anthropographics,displaced-people-worldwide.png,block chart,unit filled with color to proportion
50,Anthropographics,eye-for-an-eye.png,block chart,unit filled with color to proportion
51,Anthropographics,fallen-world-war.png,bar chart,unit filled with color to proportion
52,Anthropographics,feel-about-ebola.png,block chart,unit to quantity
53,Anthropographics,got-characters.png,point,semantics (combined with color) to category
54,Anthropographics,great-war.png,block chart,unit filled with color to proportion
55,Anthropographics,history-bruce-springsteen.png,line chart,semantics (combined with color) to category
56,Anthropographics,how-many-households.png,number,semantics (combined with color) to category
57,Anthropographics,how-trump-happened.png,block chart,unit filled with color to proportion
58,Anthropographics,if-only-100-twitter.png,block chart,unit filled with color to proportion
59,Anthropographics,if-world-were-100.png,block chart,unit filled with color to proportion
60,Anthropographics,impoverished-states.png,block chart,unit filled with color to proportion
61,Anthropographics,lei60.png,bar chart,semantics (combined with color) to category
62,Anthropographics,march-madness.png,bar chart,height to quantity
63,Anthropographics,mass-shooting-america.png,block chart,unit to quantity
64,Anthropographics,north-south-korea.png,block chart,unit filled with color to proportion
65,Anthropographics,number-unique-words.png,point,semantics (combined with color) to category
66,Anthropographics,old-charts-people.png,block chart,unit filled with color to proportion
67,Anthropographics,people-killed-since-newton.png,block chart,unit filled with color to proportion
68,Anthropographics,poverty-in-syria.png,block chart,unit to proportion
69,Anthropographics,quick-facts.png,block chart,unit to proportion
70,Anthropographics,seven-billion-world.png,block chart,unit filled with color to proportion
71,Anthropographics,sexexperience.png,bar chart,unit filled with color to proportion
72,Anthropographics,titanic-dots.png,block chart,unit filled with color to proportion
73,Anthropographics,usa-gb-world.png,block chart,unit filled with color to proportion
74,Anthropographics,women-dataviz.png,block chart,semantics (combined with color) to category
75,dataVideos,微信截图_20210518231545.png,number,semantics (combined with color) to category
76,dataVideos,微信截图_20210518231559.png,number,semantics (combined with color) to category
77,dataVideos,微信截图_20210518231618.png,bar chart,unit to quantity
78,dataVideos,微信截图_20210518231630.png,block chart,unit filled with color to proportion
79,dataVideos,微信截图_20210518231650.png,number,semantics (combined with color) to category
80,dataVideos,微信截图_20210518231727.png,number,semantics (combined with color) to category
81,dataVideos,微信截图_20210518231739.png,bar chart,height to quantity
82,dataVideos,微信截图_20210518231803.png,bar chart,height filled with color to proportion
83,dataVideos,微信截图_20210518231816.png,block chart,unit to quantity
84,dataVideos,微信截图_20210518231843.png,bar chart,unit to quantity
85,dataVideos,微信截图_20210518231857.png,block chart,unit filled with color to proportion
86,google infographic,88303104-16ab-48b3-ad18-e7940d4452f4.png,bar chart,unit filled with color to proportion
87,google infographic,a922e7a3-fd34-407f-a9df-062f30446ffd.png,block chart,unit filled with color to proportion
88,google infographic,apps.22757.3d54cdd7-1680-4c6f-b851-7453cb200391.dd00c82a-3a41-4cf2-a577-8af41fb39c73.2945229a-4d1c-4273-970e-1d2280dc8a49.png,block chart,height filled with color to proportion
89,google infographic,breast cancer infographic teaser.png,block chart,unit to proportion
90,google infographic,images (1).png,block chart,unit filled with color to proportion
91,google infographic,images (2).png,block chart,unit filled with color to proportion
92,google infographic,images.png,bar chart,unit filled with color to proportion
93,google infographic,immunization-infographic.jpg,block chart,unit to proportion
94,google infographic,i_Mobile-Operating-System-Market-Share-Pictogram_full.jpg,number,semantics (combined with color) to category
95,google infographic,MPI_2019_1-3_billion_people_infgr.png,block chart,unit to proportion
96,google infographic,Quocirca_PrintSecurity2019_Landscape.png,block chart,unit to proportion
97,google infographic,TIM截图20200604131141.png,number,semantics (combined with color) to category
98,google infographic,TIM截图20200604131314.png,block chart,unit filled with color to proportion
99,google infographic,TIM截图20200604131419.png,bar chart,height filled with color to proportion
100,google infographic,TIM截图20200604131449.png,number,semantics (combined with color) to category
101,google infographic,TIM截图20200604131516.png,number,semantics (combined with color) to category
102,google infographic,TIM截图20200604131531.png,number,semantics (combined with color) to category
103,google infographic,TIM截图20200604131558.png,number,semantics (combined with color) to category
104,google infographic,TIM截图20200604131611.png,bar chart,area to quantity
105,google infographic,TIM截图20200604131618.png,block chart,unit filled with color to proportion
106,google infographic,TIM截图20200604131629.png,block chart,unit to proportion
107,google infographic,TIM截图20200604131637.png,block chart,unit to proportion
108,google infographic,TIM截图20200604131653.png,block chart,unit to quantity
109,google infographic,TIM截图20200604131716.png,block chart,height filled with color to proportion
110,google infographic,TIM截图20200604131722.png,area,area to quantity
111,google infographic,TIM截图20200604131731.png,bar chart,height filled with color to proportion
112,google infographic,TIM截图20200604131737.png,bar chart,area to quantity
113,google infographic,TIM截图20200604131756.png,number,semantics (combined with color) to category
114,google infographic,TIM截图20200604131807.png,number,semantics (combined with color) to category
115,google infographic,TIM截图20200604131819.png,number,semantics (combined with color) to category
116,google infographic,TIM截图20200604131829.png,block chart,unit filled with color to proportion
117,google infographic,TIM截图20200604131837.png,number,semantics (combined with color) to category
118,google infographic,TIM截图20200604131853.png,number,semantics (combined with color) to category
119,google infographic,TIM截图20200604131902.png,number,semantics (combined with color) to category
120,google infographic,TIM截图20200604131913.png,block chart,unit to proportion
121,google infographic,TIM截图20200604131944.png,block chart,unit to proportion
122,google infographic,TIM截图20200604132029.png,block chart,unit to proportion
123,google infographic,TIM截图20200604132035.png,block chart,unit to proportion
124,google infographic,TIM截图20200604132044.png,number,semantics (combined with color) to category
125,google infographic,TIM截图20200604132059.png,area,area to quantity
126,google infographic,TIM截图20200604132117.png,line chart,unit to quantity
127,google infographic,TIM截图20200604132133.png,number,semantics (combined with color) to category
128,google infographic,TIM截图20200604132147.png,number,semantics (combined with color) to category
129,google infographic,TIM截图20200604132159.png,number,semantics (combined with color) to category
130,google infographic,TIM截图20200604132216.png,number,semantics (combined with color) to category
131,google infographic,TIM截图20200604132229.png,bar chart,height filled with color to proportion
132,google infographic,TIM截图20200604132237.png,block chart,unit to quantity
133,google infographic,TIM截图20200604132251.png,number,semantics (combined with color) to category
134,google infographic,TIM截图20200604132314.png,bar chart,height to quantity
135,google infographic,TIM截图20200604132320.png,bar chart,height filled with color to proportion
136,google infographic,TIM截图20200604132338.png,block chart,unit to proportion
137,google infographic,TIM截图20200604132347.png,block chart,unit to proportion
138,google infographic,TIM截图20200604132407.png,block chart,unit filled with color to proportion
139,google infographic,TIM截图20200604132417.png,number,semantics (combined with color) to category
140,google infographic,TIM截图20200604132422.png,bar chart,unit filled with color to proportion
141,google infographic,TIM截图20200604132426.png,number,semantics (combined with color) to category
142,google infographic,TIM截图20200604132432.png,bar chart,height to quantity
143,google infographic,TIM截图20200604132500.png,circle,semantics (combined with color) to category
144,google infographic,TIM截图20200604132515.png,circle,semantics (combined with color) to category
145,google infographic,TIM截图20200604132524.png,number,semantics (combined with color) to category
146,google infographic,TIM截图20200604132532.png,bar chart,height to quantity
147,google infographic,TIM截图20200604132539.png,bar chart,height to quantity
148,google infographic,TIM截图20200604132554.png,bar chart,height to quantity
149,google infographic,TIM截图20200604132621.png,number,semantics (combined with color) to category
150,google infographic,TIM截图20200604132725.png,number,semantics (combined with color) to category
151,google infographic,TIM截图20200604132730.png,block chart,unit to proportion
152,google infographic,TIM截图20200604132808.png,number,semantics (combined with color) to category
153,google infographic,TIM截图20200604132834.png,number,semantics (combined with color) to category
154,google infographic,TIM截图20200604132839.png,bar chart,semantics (combined with color) to category
155,google infographic,TIM截图20200604132845.png,bar chart,semantics (combined with color) to category
156,google infographic,TIM截图20200604132856.png,bar chart,semantics (combined with color) to category
157,google infographic,TIM截图20200604132900.png,bar chart,semantics (combined with color) to category
158,google infographic,TIM截图20200604132903.png,circle,semantics (combined with color) to category
159,google infographic,TIM截图20200604132923.png,block chart,height filled with color to proportion
160,google infographic,TIM截图20200604132928.png,circle,semantics (combined with color) to category
161,google infographic,TIM截图20200604132932.png,block chart,height to quantity
162,google infographic,TIM截图20200604132938.png,block chart,unit filled with color to proportion
163,google infographic,TIM截图20200604133040.png,number,semantics (combined with color) to category
164,google infographic,TIM截图20200604133104.png,block chart,height filled with color to proportion
165,google infographic,TIM截图20200604133108.png,block chart,unit filled with color to proportion
166,google infographic,TIM截图20200604133114.png,number,semantics (combined with color) to category
167,google infographic,TIM截图20200604133120.png,block chart,height filled with color to proportion
168,google infographic,TIM截图20200604133142.png,number,semantics (combined with color) to category
169,google infographic,TIM截图20200604133147.png,number,semantics (combined with color) to category
170,google infographic,TIM截图20200604133201.png,number,semantics (combined with color) to category
171,google infographic,TIM截图20200604133229.png,block chart,unit to quantity
172,google infographic,unnamed.jpg,area,unit filled with color to proportion
173,google pictogram,1_eigiKmIdpYd2HXywnKugSA.png,block chart,unit to quantity
174,google pictogram,2-Figure2-1.png,block chart,unit to quantity
175,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-1.jpg,bar chart,semantics (combined with color) to category
176,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-2.jpg,block chart,height filled with color to proportion
177,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-3.jpg,bar chart,height filled with color to proportion
178,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-4.jpg,line chart,semantics (combined with color) to category
179,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-5.jpg,circle,semantics (combined with color) to category
180,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-6.jpg,number,semantics (combined with color) to category
181,google pictogram,800_3516739_6d6b58f0a0100bb7dd2c557951814b7318f5e1ba-7.jpg,block chart,unit filled with color to proportion
182,google pictogram,8232ccb1-6102-11e2-9a53-12313b016471.2be59abc-0da2-4565-8861-eba6329f18b5.jpg,bar chart,unit to quantity
183,google pictogram,bd00a3cc3d1dab11aa996838143611fc.png,block chart,unit filled with color to proportion
184,google pictogram,chase_population_gettingOlder.jpg,block chart,unit to quantity
185,google pictogram,collection-infographic-people-elements-businessvector-260nw-592941407.webp,number,semantics (combined with color) to category
186,google pictogram,edcfb091817facca709262a0eed7698f-1.jpg,line chart,semantics (combined with color) to category
187,google pictogram,edcfb091817facca709262a0eed7698f-2.jpg,bar chart,semantics (combined with color) to category
188,google pictogram,edcfb091817facca709262a0eed7698f-3.jpg,block chart,unit to proportion
189,google pictogram,edcfb091817facca709262a0eed7698f-4.jpg,circle,semantics (combined with color) to category
190,google pictogram,edcfb091817facca709262a0eed7698f-5.jpg,bar chart,area to quantity
191,google pictogram,edcfb091817facca709262a0eed7698f-6.jpg,number,semantics (combined with color) to category
192,google pictogram,edcfb091817facca709262a0eed7698f-7.jpg,block chart,height filled with color to proportion
193,google pictogram,edcfb091817facca709262a0eed7698f-8.jpg,number,semantics (combined with color) to category
194,google pictogram,edcfb091817facca709262a0eed7698f-9.jpg,number,semantics (combined with color) to category
195,google pictogram,figure2.jpg,block chart,unit filled with color to proportion
196,google pictogram,How-to-Create-Pictographs-and-Icon-Arrays-in-Visme-6.jpg,block chart,height filled with color to proportion
197,google pictogram,infographic和象简历的-33622700.jpg,block chart,unit filled with color to proportion
198,google pictogram,i_Emoji-Usage-Among-Men-and-Women-Pictogram_full.jpg,bar chart,unit filled with color to proportion
199,google pictogram,i_Football-Players-with-the-most-Instagram-Followers-Pictogram_full.jpg,bar chart,height filled with color to proportion
200,google pictogram,i_Freelance-Employer-Locations-Pictograms_full.jpg,block chart,unit to proportion
201,google pictogram,NZ_GraphicGuidelines_Graph13.gif,block chart,unit to quantity
202,google pictogram,pictogram (1).png,block chart,unit to quantity
203,google pictogram,pictogram.png,block chart,unit to quantity
204,google pictogram,pictograph-l.jpg,block chart,unit filled with color to proportion
205,google pictogram,unnamed.png,block chart,unit filled with color to proportion
206,google pictogram,using-pictogram-charts.png,block chart,unit filled with color to proportion
207,google pictogram,W1Yer.png,block chart,unit filled with color to proportion
208,eagereyes & flowingdata,11-War-Funding.png,bar chart,unit to quantity
209,eagereyes & flowingdata,2016_election_map_2x.png,map,unit filled with color to proportion
210,eagereyes & flowingdata,aircrash-seat-illo-08071-620x558.gif,block chart,unit filled with color to proportion
211,eagereyes & flowingdata,All-in-the-Family-Tree.png,block chart,unit filled with color to proportion
212,eagereyes & flowingdata,All-the-volcano-eruptions-768x856.png,grid and matrix,height filled with color to proportion
213,eagereyes & flowingdata,archer-vis.jpg,point,semantics (combined with color) to category
214,visualcapitalist,worlds-largest-gold-mines-2021.jpg,map,unit to quantity
215,visualcapitalist,Visualizing-Countries-with-the-Most-Nuclear-Weapons.jpg,bar chart,height to quantity
216,eagereyes & flowingdata,Brain-size.png,bar chart,semantics (combined with color) to category
217,eagereyes & flowingdata,budget-cuts-210x250.png,bar chart,semantics (combined with color) to category
218,eagereyes & flowingdata,Deaths-in-Gaza-960x483.png,block chart,unit filled with color to proportion
219,eagereyes & flowingdata,Dinosaurs-versus-airplane-620x417.gif,bar chart,semantics (combined with color) to category
220,eagereyes & flowingdata,Drawing-logos-from-memory-e1507141998998-768x693.png,point,semantics (combined with color) to category
221,eagereyes & flowingdata,drone-victims.png,bar chart,unit filled with color to proportion
222,eagereyes & flowingdata,Evolution-in-design.jpg,bar chart,height to quantity
223,eagereyes & flowingdata,FacialHairWmaskLG.jpg,block chart,unit filled with color to proportion
224,eagereyes & flowingdata,food-stamps-960x768.jpg,bar chart,height to quantity
225,eagereyes & flowingdata,French-fry-power-rankings.jpg,point,semantics (combined with color) to category
226,eagereyes & flowingdata,Game-of-Thrones-deaths-1090x589.png,block chart,unit filled with color to proportion
227,eagereyes & flowingdata,Gerrymandering-comic-768x396.png,tree and graph,unit filled with color to proportion
228,eagereyes & flowingdata,homework-featured-768x409.png,block chart,unit filled with color to proportion
229,eagereyes & flowingdata,image.png,bar chart,height to quantity
230,eagereyes & flowingdata,ipad-expanded-battery.jpg,bar chart,height to quantity
231,eagereyes & flowingdata,Is-Barack-Obama-the-President-960x737.png,block chart,unit filled with color to proportion
232,eagereyes & flowingdata,isotype-comparison.jpg,block chart,unit filled with color to proportion
233,eagereyes & flowingdata,isotype-only-an-ocean-10.jpg,block chart,unit filled with color to proportion
234,eagereyes & flowingdata,isotype-only-an-ocean-11.jpg,tree and graph,unit filled with color to proportion
235,eagereyes & flowingdata,isotype-only-an-ocean-13.jpg,block chart,unit filled with color to proportion
236,eagereyes & flowingdata,isotype-only-an-ocean-15.jpg,block chart,unit filled with color to proportion
237,eagereyes & flowingdata,isotype-only-an-ocean-16.jpg,block chart,unit filled with color to proportion
238,eagereyes & flowingdata,isotype-only-an-ocean-17.jpg,block chart,unit filled with color to proportion
239,eagereyes & flowingdata,isotype-only-an-ocean-7.jpg,bar chart,height to quantity
240,eagereyes & flowingdata,Kevin-Durant-shoe-falloff-768x333.png,block chart,unit filled with color to proportion
241,eagereyes & flowingdata,mackenzie-isotype1.jpg,block chart,unit filled with color to proportion
242,eagereyes & flowingdata,mackenzie-isotype3.jpg,map,unit filled with color to proportion
243,eagereyes & flowingdata,mackenzie-isotype4.jpg,block chart,unit to quantity
244,eagereyes & flowingdata,memory-monster.jpg,bar chart,semantics (combined with color) to category
245,eagereyes & flowingdata,misfit-april.png,number,semantics (combined with color) to category
246,eagereyes & flowingdata,Predicting-mass-shooting.png,block chart,unit to quantity
247,eagereyes & flowingdata,Probability-of-breakup-1090x753.png,block chart,unit to proportion
248,eagereyes & flowingdata,Social-media-vs-real-life-Democrats-1090x538.png,block chart,unit to proportion
249,eagereyes & flowingdata,Speaking-the-world.jpg,block chart,unit to quantity
250,eagereyes & flowingdata,Superbowls-e1453420405721.png,block chart,unit to proportion
251,eagereyes & flowingdata,testing-for-antibodies.png,block chart,unit to quantity
252,eagereyes & flowingdata,Timeline-of-Earth-1090x856.png,number,semantics (combined with color) to category
253,eagereyes & flowingdata,TIM截图20200615210959.png,block chart,unit to quantity
254,eagereyes & flowingdata,TIM截图20200616194801.png,bar chart,height to quantity
255,eagereyes & flowingdata,TIM截图20200618001730.png,block chart,unit filled with color to proportion
256,eagereyes & flowingdata,TIM截图20200618001803.png,bar chart,area to quantity
257,eagereyes & flowingdata,TIM截图20200618001859.png,circle,area to quantity
258,eagereyes & flowingdata,TIM截图20200618001925.png,block chart,unit to quantity
259,eagereyes & flowingdata,TIM截图20200618001935.png,block chart,unit to quantity
260,eagereyes & flowingdata,TIM截图20200618001941.png,block chart,unit to quantity
261,eagereyes & flowingdata,TIM截图20200618001957.png,block chart,unit filled with color to proportion
262,eagereyes & flowingdata,TIM截图20200618002030.png,block chart,unit to proportion
263,eagereyes & flowingdata,TIM截图20200618002037.png,block chart,unit to proportion
264,eagereyes & flowingdata,TIM截图20200618002101.png,circle,unit to quantity
265,eagereyes & flowingdata,TIM截图20200618002432.png,bar chart,height to quantity
266,eagereyes & flowingdata,TIM截图20200618002440.png,bar chart,height to quantity
267,eagereyes & flowingdata,TIM截图20200618002451.png,bar chart,height to quantity
268,eagereyes & flowingdata,TIM截图20200618002500.png,bar chart,height to quantity
269,eagereyes & flowingdata,TIM截图20200618002611.png,bar chart,semantics (combined with color) to category
270,eagereyes & flowingdata,TIM截图20200618002739.png,bar chart,height to quantity
271,eagereyes & flowingdata,TIM截图20200618002745.png,block chart,unit to quantity
272,eagereyes & flowingdata,TIM截图20200618002807.png,bar chart,area to quantity
273,eagereyes & flowingdata,TIM截图20200618002816.png,bar chart,height to quantity
274,eagereyes & flowingdata,TIM截图20200618002943.png,bar chart,semantics (combined with color) to category
275,eagereyes & flowingdata,TIM截图20200618003102.png,block chart,unit to quantity
276,eagereyes & flowingdata,TIM截图20200618003259.png,block chart,height to quantity
277,eagereyes & flowingdata,TIM截图20200618003311.png,block chart,height filled with color to proportion
278,eagereyes & flowingdata,TIM截图20200618003317.png,block chart,height to quantity
279,eagereyes & flowingdata,TIM截图20200618003324.png,block chart,height to quantity
280,eagereyes & flowingdata,TIM截图20200618003329.png,block chart,height filled with color to proportion
281,eagereyes & flowingdata,TIM截图20200618003335.png,block chart,height filled with color to proportion
282,eagereyes & flowingdata,TIM截图20200618003341.png,circle,area to quantity
283,eagereyes & flowingdata,TIM截图20200618003404.png,block chart,unit to quantity
284,eagereyes & flowingdata,TIM截图20200618003534.png,block chart,unit to quantity
285,eagereyes & flowingdata,TIM截图20200618003539.png,block chart,unit to quantity
286,eagereyes & flowingdata,TIM截图20200618003543.png,block chart,unit to quantity
287,eagereyes & flowingdata,Toilet-paper-truth.png,block chart,height to quantity
288,eagereyes & flowingdata,trans0209gettingaroundrev-1-768x498.jpg,block chart,unit to quantity
289,eagereyes & flowingdata,Walking-Dead-kills-960x683.png,block chart,unit filled with color to proportion
290,eagereyes & flowingdata,Work4All-01.jpg,block chart,unit filled with color to proportion
291,eagereyes & flowingdata,Work4All-02.jpg,block chart,unit to proportion
292,eagereyes & flowingdata,Work4All-04.jpg,block chart,unit filled with color to proportion
293,eagereyes & flowingdata,Work4All-05.jpg,block chart,unit to quantity
294,eagereyes & flowingdata,Work4All-06.jpg,block chart,unit to proportion
295,eagereyes & flowingdata,Work4All-09.jpg,block chart,unit to quantity
296,eagereyes & flowingdata,Work4All-12.jpg,block chart,unit filled with color to proportion
297,eagereyes & flowingdata,Work4All-13.jpg,block chart,unit filled with color to proportion
298,eagereyes & flowingdata,Work4All-14.jpg,map,unit to proportion
299,eagereyes & flowingdata,Work4All-teaser.jpg,block chart,unit filled with color to proportion
300,eagereyes & flowingdata,Working-in-America-all-years.png,bar chart,unit filled with color to proportion
301,eagereyes & flowingdata,Your-coming-tax-cut-or-not.png,block chart,unit to quantity
302,emoVis-8,pic896.png,block chart,height filled with color to proportion
303,emoVis-8,pic900.png,bar chart,height to quantity
304,emoVis-8,pic906.png,tree and graph,unit filled with color to proportion
305,emoVis-8,pic926.png,bar chart,height to quantity
306,emoVis-8,pic954.png,bar chart,height to quantity
307,emoVis-8,pic957.png,line chart,semantics (combined with color) to category
308,emoVis-8,pic967.png,bar chart,unit to proportion
309,emoVis-8,pic975.png,bar chart,semantics (combined with color) to category
310,emoVis-8,TIM截图20200630160433.png,bar chart,unit to quantity
311,emoVis-8,TIM截图20200630160546.png,bar chart,height to quantity
312,emoVis-8,TIM截图20200630160644.png,block chart,unit to quantity
